Gene	FDR	RANKS_score
TTYH1	0.069161229332982	-1.88377144286164
RABEP2	0.069161229332982	-1.88260366355619
ADAM33	0.069161229332982	-1.88211239046112
TAGLN	0.069161229332982	-1.88205798478337
CLCNKA	0.069161229332982	-1.88140643696637
KRTAP2-3	0.0692583224177715	-2.53456343870279
GOLGA6L10	0.0692583224177715	-2.53335341145773
GCN1L1	0.0713846855063904	-1.9399496095493
TAF5L	0.0713846855063904	-1.93887904161421
UBN1	0.0713846855063904	-1.93664857096333
SERF2	0.0713846855063904	-1.93525744828436
PARP3	0.0713846855063904	-1.9345163129277
CD19	0.0713846855063904	-1.93350537092271
UNC13D	0.0713846855063904	-1.93336110221856
PGM3	0.0713846855063904	-1.93094823173134
ITGB7	0.0723592836517333	-1.87974793981186
SKI	0.0723592836517333	-1.87842493536789
ADPRHL2	0.0723592836517333	-1.87840845263796
GIPC1	0.0723592836517333	-1.87759788625881
ABHD8	0.0723592836517333	-1.87675338700256
DGKE	0.0723592836517333	-1.87661340996809
CRHR2	0.0723592836517333	-1.87511508489486
ZSCAN25	0.0723592836517333	-1.87475510675605
HIST1H2AH	0.0723592836517333	-1.87437347395938
NYAP1	0.0723592836517333	-1.87416979572563
C11orf84	0.0723592836517333	-1.87394570623138
ABHD16A	0.0723592836517333	-1.87375013135015
EEF1E1	0.0723592836517333	-1.87141411475292
KCNJ12	0.0723592836517333	-1.87004925614069
ING3	0.0734242670964155	-1.99419449833522
RNF157	0.0742176771393447	-1.92860097070601
IPPK	0.0742176771393447	-1.92819326841383
DHX36	0.0742176771393447	-1.92790611170186
MPDU1	0.0742176771393447	-1.92775705664987
EIF4E2	0.0742176771393447	-1.92573805560634
PPP1R18	0.0742176771393447	-1.92501300956392
SYT9	0.0742176771393447	-1.92204201462051
EZR	0.0742176771393447	-1.92119505598854
TAF1D	0.0742176771393447	-1.92010612787875
MAPK1IP1L	0.0756721891000699	-1.86698375146258
NEK4	0.0756721891000699	-1.86674343704354
DCP2	0.0756721891000699	-1.86536106839951
C10orf55	0.0756721891000699	-1.86429724232832
OMP	0.0756721891000699	-1.86364980312286
OR4F17	0.0756721891000699	-1.86324002362963
EXOC2	0.0756721891000699	-1.86317180154697
PPM1F	0.0756721891000699	-1.8627942705066
FAM92B	0.0756721891000699	-1.86216576008685
ELMOD3	0.0756721891000699	-1.86091836948588
GALNT15	0.0756721891000699	-1.8605863999799
EPB41L3	0.077387334637388	-1.91916395734772
TUBGCP5	0.077387334637388	-1.91885074785494
FASN	0.077387334637388	-1.9173439431584
NOA1	0.077387334637388	-1.91645383606439
MTRF1	0.077387334637388	-1.91452617131852
MSL3	0.077387334637388	-1.91448965700225
TUBB4A	0.0789870459924844	-2.05210097259053
PHF2	0.0790992563591821	-1.85927032679652
MRPL36	0.0790992563591821	-1.85784558851165
ZDHHC18	0.0790992563591821	-1.85745278693224
KLHL11	0.0790992563591821	-1.85420831502673
KRTAP9-7	0.0790992563591821	-1.85404434865271
HDLBP	0.0790992563591821	-1.85390826450971
SRP68	0.0790992563591821	-1.85322992883596
NFATC3	0.0790992563591821	-1.85276712765161
CCDC37	0.0790992563591821	-1.85115927025792
SERBP1	0.0790992563591821	-1.85098566502341
MECR	0.0790992563591821	-1.85097377018491
NOP10	0.0792878465421988	-1.97771486459718
MAP7D1	0.0792878465421988	-1.97605393587489
SECISBP2	0.0792878465421988	-1.9736634425073
PFDN2	0.0792878465421988	-1.97234503521859
CRAMP1L	0.0806186923861256	-1.90883642513499
ILDR2	0.0806186923861256	-1.90749881942221
CUL3	0.0806186923861256	-1.9074390204427
UNC119B	0.0806186923861256	-1.90140546858641
MATR3	0.0806186923861256	-1.90072433223483
MED6	0.0821270684277616	-1.96561802603672
NDUFB3	0.0821270684277616	-1.96265946508493
B4GALNT4	0.0821270684277616	-1.96189370387306
MYOC	0.0821270684277616	-1.84902630906293
PLCG2	0.0821270684277616	-1.848464355277
CA5A	0.0821270684277616	-1.84795262280743
SEC63	0.0821270684277616	-1.84727970361664
JTB	0.0821270684277616	-1.8468336083595
PHAX	0.0821270684277616	-1.84627787783401
ZNF583	0.0821270684277616	-1.84624728956236
GOLGA8B	0.0821270684277616	-1.84609595573531
GPR45	0.0821270684277616	-1.84417758677289
RAB6A	0.0821270684277616	-1.84354816524616
CLDN9	0.0821270684277616	-1.84337242766346
C4orf29	0.0821270684277616	-1.84222364993182
EMC4	0.0821270684277616	-1.841918233924
HIST1H2AD	0.0821270684277616	-1.84185438483653
EXOC4	0.0821270684277616	-1.84155628745332
SPCS2	0.0821270684277616	-1.84105592925422
PDE1B	0.0821270684277616	-1.840976850597
PAGR1	0.0821270684277616	-1.84033681430783
MAP3K9	0.0821270684277616	-1.84008691012966
GPR150	0.0821270684277616	-1.84002292152594
GID4	0.0837242843958533	-1.89965565953832
PLCB2	0.0837242843958533	-1.89694936642292
TET3	0.0837242843958533	-1.89652925755935
SPOP	0.0837242843958533	-1.89479694772555
DNMT3B	0.0837242843958533	-1.89311042932638
NR2C2AP	0.0837242843958533	-1.89065268950941
NDUFA4	0.0839104898612547	-2.13346352064331
NSD1	0.0840326932705964	-2.03727645376003
NAA38	0.0852820009246543	-1.95542911831629
HCCS	0.0852820009246543	-1.95313331088264
DDT	0.085805252667843	-1.8370341771326
RRAGA	0.085805252667843	-1.83628193632456
CLPB	0.085805252667843	-1.83592741640027
MICALCL	0.085805252667843	-1.83505793366483
GAS8	0.085805252667843	-1.83458644403702
ETNK2	0.085805252667843	-1.83427539732168
SNW1	0.085805252667843	-1.83368691233514
NSUN3	0.085805252667843	-1.83181495964243
GLMN	0.085805252667843	-1.83157993157759
STRN	0.085805252667843	-1.83123757081116
APC2	0.0869579888871749	-1.88989292082686
DICER1	0.0869579888871749	-1.88865261384223
SEPT5	0.0869579888871749	-1.88731999782537
OSBPL2	0.0869579888871749	-1.88678298120031
KREMEN1	0.0869579888871749	-1.88593619358659
CDH16	0.0869579888871749	-1.88449775256297
PDCD1	0.0869579888871749	-1.88410006420677
RSPH4A	0.0869579888871749	-1.88364365313649
GPR114	0.0869579888871749	-1.88349946557483
ZNF655	0.0869579888871749	-1.88288130516776
NCAPG2	0.0869579888871749	-1.88261081907716
COX5A	0.0869579888871749	-1.88168092171217
GZF1	0.0869579888871749	-1.88153997798806
UBE3D	0.0881909520471051	-1.94981629136415
ZBTB2	0.0881909520471051	-1.94777391484591
RPS10	0.0892390364676639	-2.11565991349319
ATF4	0.0895904490460497	-1.8289438839266
SORCS3	0.0895904490460497	-1.82796526713258
ZNF644	0.0895904490460497	-1.82654523953711
TUBA8	0.0895904490460497	-1.82610432250866
BCL2L2	0.0895904490460497	-1.82525993971906
AKR1A1	0.0895904490460497	-1.8250556998943
CACUL1	0.0895904490460497	-1.82232778499596
MMRN2	0.0895904490460497	-1.82105820469419
BUB1B	0.0906120163222867	-1.87672082931874
LPCAT3	0.0906120163222867	-1.87573249166996
BAZ2A	0.0906120163222867	-1.87436013917997
MSLN	0.0906120163222867	-1.8711056226771
MC3R	0.0906120163222867	-1.87005093327437
TBC1D3G	0.0911479168583982	-2.41097296362387
RPS29	0.0915102410010011	-2.23064508605058
WTAP	0.0915102410010011	-1.93977553142048
IQCJ-SCHIP1	0.0915102410010011	-1.93869025643881
MDM4	0.0915102410010011	-1.93408379548793
ADD2	0.0932179943182269	-1.81981879205228
FLII	0.0932179943182269	-1.819360899491
GOLGA8A	0.0932179943182269	-1.81809029066102
COG8	0.0932179943182269	-1.8172075972277
KIAA0100	0.0932179943182269	-1.81672845280753
PITRM1	0.0932179943182269	-1.81539095575662
CSF2RB	0.0932179943182269	-1.81473695166885
THAP4	0.0932179943182269	-1.81427007533955
CENPC	0.0932179943182269	-1.81356618480876
MLF2	0.0932179943182269	-1.81323505342533
HIST2H2AA3	0.0932179943182269	-1.81213669445329
HIST2H2AA4	0.0932179943182269	-1.81213669445329
ALDH1B1	0.0932179943182269	-1.81209573350507
DHFRL1	0.0932179943182269	-1.81206632011982
CNPY3	0.0932179943182269	-1.81183014638492
C3orf22	0.0932179943182269	-1.81179337872526
CCDC142	0.0932179943182269	-1.81079915082269
DEF6	0.0932179943182269	-1.81020138581496
AKT2	0.0932179943182269	-1.81002704863776
RAB5C	0.0936082784805041	-1.86725569301404
HTR1B	0.0936082784805041	-1.86686182273525
FLJ45513	0.0936082784805041	-1.86647107575004
SYNE3	0.0936082784805041	-1.865067100389
CCER1	0.0936082784805041	-1.86442608498457
POLDIP2	0.0936082784805041	-1.86426296172072
PALM	0.0936082784805041	-1.8637393627757
PTPN1	0.0936082784805041	-1.86286453135292
FAM178A	0.0936082784805041	-1.86282264160749
TACC3	0.0936082784805041	-1.8626146289761
CSPG4	0.0936082784805041	-1.86163401138498
AGBL5	0.0936082784805041	-1.86094325020446
TTC7A	0.0936082784805041	-1.86036527118469
PLXNB3	0.0936082784805041	-1.86013806219892
FAF2	0.0936082784805041	-1.86005925041848
ACTB	0.094234103995597	-1.92844048606068
RCSD1	0.094234103995597	-1.92664467673058
PPP2R2A	0.094234103995597	-1.92280389483162
AAGAB	0.0968457139584354	-1.80959880684326
PIM3	0.0968457139584354	-1.80910629487958
TACO1	0.0968457139584354	-1.80807308743276
PLEKHG2	0.0968457139584354	-1.80802784592089
CLIC6	0.0968457139584354	-1.80801131273007
LRRC41	0.0968457139584354	-1.80671566427579
PRKRIP1	0.0968457139584354	-1.80615630312489
RBM12	0.0968457139584354	-1.80599428742085
COL23A1	0.0968457139584354	-1.80415014206969
DIAPH1	0.0968457139584354	-1.80407218261008
WDR87	0.0968457139584354	-1.80334334690778
APOBR	0.0968457139584354	-1.80285182525958
WNK4	0.0968457139584354	-1.80255360143758
EED	0.0968457139584354	-1.8021376830074
FAM86C1	0.0968457139584354	-1.80185790896497
CD276	0.0969562400894464	-1.85977989437382
UQCRB	0.0969562400894464	-1.85904651271222
LSR	0.0969562400894464	-1.85880690880424
CENPT	0.0969562400894464	-1.85694590199102
CHD8	0.0969562400894464	-1.85499059806101
KRT5	0.0969562400894464	-1.85459067871464
FIP1L1	0.0969562400894464	-1.85375456153571
MRPL30	0.0969562400894464	-1.85358733271431
CNNM3	0.0969562400894464	-1.85333813262243
INO80E	0.0969562400894464	-1.85282379538526
PRSS53	0.0969562400894464	-1.85219504956917
CEACAM20	0.0969562400894464	-1.85198881792126
R3HCC1	0.0969562400894464	-1.85159390444269
RPRD1B	0.0969562400894464	-1.8501483846748
XPO5	0.0996786318446878	-2.07534626861424
GOLGA8R	0.0996786318446878	-2.07407454145478
TTBK1	0.100530028219036	-1.90858709873483
KDM1A	0.100530028219036	-1.90813182756328
NNT	0.100530028219036	-1.90519739011525
DYNC1LI1	0.100530028219036	-1.90318662051106
PARD3	0.100530028219036	-1.84751210193184
ART5	0.100530028219036	-1.84659255727383
NLRP2	0.100530028219036	-1.84521051070573
WSB1	0.100530028219036	-1.84467437289307
SZRD1	0.100530028219036	-1.84423849570935
KCNJ15	0.100530028219036	-1.84386449805105
SRSF6	0.100530028219036	-1.84353396558965
SLC6A9	0.100530028219036	-1.84032694516542
TMEM8A	0.100530028219036	-1.84012304955878
AVEN	0.100530028219036	-1.79983971766908
C2orf50	0.100530028219036	-1.79978193278309
ELP2	0.100530028219036	-1.79976652622278
MYRIP	0.100530028219036	-1.79933642399723
SHPK	0.100530028219036	-1.79901055349451
PIP5K1A	0.100530028219036	-1.79817552319104
SGSM1	0.100530028219036	-1.7980224058317
PTCD2	0.100530028219036	-1.79780586955258
PSME4	0.100530028219036	-1.79676301959227
OXER1	0.100530028219036	-1.79641349790797
TCTN3	0.100530028219036	-1.79500104556969
RNH1	0.100530028219036	-1.79495764672967
PTK6	0.100530028219036	-1.79251539321926
RNF213	0.100530028219036	-1.7920214793251
SLC5A5	0.100530028219036	-1.79092099026531
TUBA1A	0.100530028219036	-1.79035398189948
UBE2L3	0.104344839761038	-1.89593078146232
STUB1	0.104344839761038	-1.89583363912363
PPIL1	0.104344839761038	-1.89296145418659
GSDMA	0.104344839761038	-1.89268816102921
EFS	0.104344839761038	-1.83855699525658
FLCN	0.104344839761038	-1.83755118849516
FOXD1	0.104344839761038	-1.83620180167328
ITPRIPL1	0.104344839761038	-1.83562929151183
YEATS2	0.104344839761038	-1.83501262428633
SLC14A1	0.104344839761038	-1.83443731060218
SYT8	0.104344839761038	-1.83441199231785
LAT	0.104344839761038	-1.83417059795378
ARMC9	0.104344839761038	-1.83251648224688
ABI3	0.104344839761038	-1.83158216634162
ACACA	0.104344839761038	-1.83104615532755
TEP1	0.104344839761038	-1.78734685168993
FAM104B	0.104344839761038	-1.78650944659896
SLC6A18	0.104344839761038	-1.78645271369116
NPC1	0.104344839761038	-1.78620999514019
ADRA1D	0.104344839761038	-1.78553158117747
CASZ1	0.104344839761038	-1.78517245511504
ASF1B	0.104344839761038	-1.78462702539564
OR1J4	0.104344839761038	-1.78377700906819
TMEM11	0.104344839761038	-1.78269333545072
HIST1H3G	0.104344839761038	-1.78238217771658
CHMP4C	0.104344839761038	-1.7810356023508
RTL1	0.104344839761038	-1.78009528466073
RPL5	0.1048913906453	-2.34317768032324
SCN4A	0.108047647823088	-1.88944646509367
ASUN	0.108047647823088	-1.88766904768783
LMO7	0.108047647823088	-1.88514291919315
FBN1	0.108047647823088	-1.88392377544763
MRPL11	0.108047647823088	-1.88218541758973
MRPS11	0.108047647823088	-1.88209099628677
HIST1H2BF	0.108047647823088	-1.881389679594
MSH5	0.108047647823088	-1.8813183330883
MGAT1	0.108131850977138	-1.82906390077084
PRSS8	0.108131850977138	-1.82732197341126
ADO	0.108131850977138	-1.8262533419601
LOXL1	0.108131850977138	-1.8260399673669
A4GALT	0.108131850977138	-1.82601721980009
TRAF2	0.108131850977138	-1.82537887674213
CYP11A1	0.108131850977138	-1.82488677995413
ANAPC15	0.108131850977138	-1.82237145090507
AOC1	0.108131850977138	-1.77956674772234
STRA13	0.108131850977138	-1.77942537216455
VWA7	0.108131850977138	-1.7793364922132
BANP	0.108131850977138	-1.77920113490306
PQBP1	0.108131850977138	-1.7790827409297
GRB7	0.108131850977138	-1.77837453309123
GTF2H2C_2	0.108131850977138	-1.77779251012803
DAZAP1	0.108131850977138	-1.77694447460702
ZBED6CL	0.108131850977138	-1.77672930666754
UNC79	0.108131850977138	-1.77607297283787
ABCA3	0.108131850977138	-1.77513157099767
EIF3CL	0.108131850977138	-1.77363164290602
PRAMEF12	0.108131850977138	-1.7731807576591
MYOF	0.108131850977138	-1.77295944810661
PLA2G4E	0.108131850977138	-1.77238364823341
GRAMD1A	0.108131850977138	-1.77190617086781
BEND3	0.108131850977138	-1.77136224973245
CD6	0.108131850977138	-1.77132081317002
KCNA6	0.108131850977138	-1.77034083842655
SULT2B1	0.111521929011894	-1.87992453701887
EVPL	0.112207851162686	-1.81898874173642
ENY2	0.112207851162686	-1.81788025319145
PYGM	0.112207851162686	-1.81587385218851
EFCAB6	0.112207851162686	-1.81502612260488
RBBP8	0.112207851162686	-1.81351040171138
RNF8	0.112207851162686	-1.81258209997845
RHBDF1	0.112720655522999	-1.76991842900296
TCOF1	0.112720655522999	-1.76988752493467
NUSAP1	0.112720655522999	-1.76888038591585
SKA1	0.112720655522999	-1.76752052683106
PLA2G6	0.112720655522999	-1.76616786585458
SYNDIG1L	0.112720655522999	-1.76607545083208
FBXO3	0.112720655522999	-1.76498927997465
ROR2	0.112720655522999	-1.76418172490865
ZER1	0.112720655522999	-1.76349621777955
WIPF1	0.112720655522999	-1.7615295844641
PTTG1	0.112720655522999	-1.76133915966759
GTF2I	0.112720655522999	-1.7611466666272
ANAPC1	0.112720655522999	-1.76050109694504
TSSC4	0.112720655522999	-1.76023930163325
PTMA	0.113899366318378	-2.30085532675363
CSNK2A1	0.115302984658265	-1.86837851051693
EFCC1	0.116441326573084	-1.80880950904133
ATF6	0.116441326573084	-1.80722157250805
HAUS2	0.116441326573084	-1.80683333116775
KAT6B	0.116441326573084	-1.8055681098948
KIF14	0.116441326573084	-1.80432496632864
SLAMF8	0.116441326573084	-1.80182785437854
ANGPTL4	0.117155223658084	-1.7593456548958
UHRF1BP1	0.117155223658084	-1.75893653611774
ACSL4	0.117155223658084	-1.75861109600378
PLK5	0.117155223658084	-1.75831912260213
SLC52A3	0.117155223658084	-1.75741281580032
CELSR1	0.117155223658084	-1.75666462896087
PLAUR	0.117155223658084	-1.75642078720464
UNC13A	0.117155223658084	-1.75553891167724
ACTR3	0.117155223658084	-1.75538280859136
FBXO7	0.117155223658084	-1.75534451849988
ATP5H	0.117155223658084	-1.75519534625857
LDLR	0.117155223658084	-1.75471411980748
C9orf142	0.117155223658084	-1.75428994108415
NCAN	0.117155223658084	-1.75290645352449
SDK2	0.117155223658084	-1.75039396255693
OR8U8	0.118122871903553	-1.92782228818366
BORA	0.118958374617226	-1.85657787285322
TMEM209	0.118958374617226	-1.85076838355582
PGRMC2	0.120456185440853	-1.79946480051024
CRELD1	0.120456185440853	-1.79833872473248
EIF4A1	0.120456185440853	-1.7979810649026
KRTAP10-4	0.120456185440853	-1.79684766825257
SPAG5	0.120456185440853	-1.7967705058753
ADRB1	0.120456185440853	-1.79392214175443
NAGK	0.120456185440853	-1.79335992979573
SPATA21	0.120456185440853	-1.79250380868094
ANKRD11	0.120456185440853	-1.7923603087486
CNOT3	0.120456185440853	-1.79208049186761
FOXB1	0.120456185440853	-1.79160174529405
SLC28A1	0.120456185440853	-1.79039680327643
NPIPB11	0.12151449025073	-1.91625929451238
DEAF1	0.12151449025073	-1.74985728049376
RBMXL1	0.12151449025073	-1.74964326788568
SNX19	0.12151449025073	-1.74906787024431
SOCS3	0.12151449025073	-1.74875851810866
HCRTR1	0.12151449025073	-1.74686812654691
FBXO21	0.12151449025073	-1.74549882473911
MRPL27	0.12151449025073	-1.74536254583055
MGLL	0.12151449025073	-1.74431901821318
CCM2L	0.12151449025073	-1.74386783113418
AMER3	0.12151449025073	-1.74361457484773
NPAP1	0.12151449025073	-1.74359278208842
FNDC1	0.12151449025073	-1.74304299258143
SLX4	0.12151449025073	-1.74279254659086
PPM1E	0.12151449025073	-1.74252749760555
ERGIC1	0.12151449025073	-1.74198806887184
PRPF4B	0.12151449025073	-1.74069589892809
FNIP1	0.12151449025073	-1.74014389356801
RECQL5	0.122536451155337	-1.84935239241849
TXNRD2	0.122536451155337	-1.84118640898953
RYR3	0.124842598310344	-1.78956707229759
C3	0.124842598310344	-1.78828827244556
ADAMTSL4	0.124842598310344	-1.78802562352204
BCAM	0.124842598310344	-1.78604419965999
RBAK-RBAKDN	0.124842598310344	-1.78096482425746
ZFP36	0.126408840962805	-1.73958852954073
KMT2D	0.126408840962805	-1.73859099377875
AKNAD1	0.126408840962805	-1.73772700999996
CEP97	0.126408840962805	-1.7362216573217
ACTL7A	0.126408840962805	-1.73505931890148
WNT1	0.126408840962805	-1.73502424670656
KIAA1432	0.126408840962805	-1.73418656670086
C12orf65	0.126408840962805	-1.73417136239885
SHANK3	0.126408840962805	-1.73292472769586
PLB1	0.126408840962805	-1.73290255062206
SYNCRIP	0.126408840962805	-1.73142094030995
SLC16A5	0.126408840962805	-1.73085697215177
GP1BB	0.126408840962805	-1.73044457026743
EFNB3	0.126408840962805	-1.73011435715682
GCSH	0.12688068751069	-1.83978716871527
PPIAL4D	0.127588756715609	-2.09082365566432
AMHR2	0.129267782714872	-1.77802058088183
GPT	0.129267782714872	-1.77780313282169
SLC7A10	0.129267782714872	-1.7772488758715
DOT1L	0.129267782714872	-1.77607426036945
IGF1R	0.129267782714872	-1.77453178425607
MRPL32	0.129267782714872	-1.77381264959295
SLC12A4	0.129267782714872	-1.77371817573564
CDC26	0.129267782714872	-1.77338051928724
HEATR3	0.129267782714872	-1.77270651171238
ALG12	0.129267782714872	-1.77239288851504
TERF1	0.131182593458214	-1.82999823742739
CENPO	0.131182593458214	-1.72834875997194
MAPK3	0.131182593458214	-1.7283008990575
MATK	0.131182593458214	-1.72810000482735
FAM198A	0.131182593458214	-1.72789525695037
C1orf106	0.131182593458214	-1.7264108434886
TFPT	0.131182593458214	-1.7262656845016
KCNK4	0.131182593458214	-1.72513576018923
OLFML2A	0.131182593458214	-1.72479351629093
PTCHD2	0.131182593458214	-1.72408989270815
COL15A1	0.131182593458214	-1.7240022188538
CLEC3B	0.131182593458214	-1.72379533921664
ECM2	0.131182593458214	-1.72226265164637
RFPL3	0.131182593458214	-1.7210767368694
TBC1D3F	0.133439247556569	-1.88977395003999
PPIA	0.133439247556569	-1.88903516140529
HSP90AB1	0.133439247556569	-1.88719210745525
ZNF513	0.133972231335171	-1.76744946420905
BAZ1A	0.133972231335171	-1.76665589675238
AHNAK2	0.133972231335171	-1.76288245354922
PRKRIR	0.133972231335171	-1.76241896756904
CDK5RAP2	0.133972231335171	-1.76115900263295
BTK	0.133972231335171	-1.76029470122538
NEFM	0.13569979781462	-1.81653119480652
URI1	0.13569979781462	-1.81365216922207
TMEM119	0.13569979781462	-1.81157979682462
ISG15	0.13569979781462	-1.81101561737687
EIF3C	0.13569979781462	-1.71976186777193
PMFBP1	0.13569979781462	-1.71969640802702
PRAM1	0.13569979781462	-1.71964467344483
MTNR1A	0.13569979781462	-1.71908228304031
FAM222B	0.13569979781462	-1.71881879850714
EFTUD1	0.13569979781462	-1.71788349751623
SLC38A10	0.13569979781462	-1.71755100960667
ZFYVE26	0.13569979781462	-1.71745340818523
NKD2	0.13569979781462	-1.71714341633065
COL25A1	0.13569979781462	-1.71665812125572
